1,1,1,1,6.65166e-10,1.7299e-14,0.821192,2.13568e-05
1.15755,1.18282,3.05092e-08,3.11751e-08,7.69964e-10,2.04616e-14,2.50539e-08,6.658e-13
1.08911,1.17247,2.68099e-09,2.88619e-09,7.24438e-10,2.02825e-14,2.20161e-09,6.16398e-14
1.1216,1.15154,1.41172e-08,1.4494e-08,7.4605e-10,1.99205e-14,1.15929e-08,3.09546e-13
1.1216,1.15154,1.41172e-08,1.4494e-08,7.4605e-10,1.99205e-14,1.15929e-08,3.09546e-13
1.1216,1.15154,1.41172e-08,1.4494e-08,7.4605e-10,1.99205e-14,1.15929e-08,3.09546e-13
1.1216,1.15154,1.41172e-08,1.4494e-08,7.4605e-10,1.99205e-14,1.15929e-08,3.09546e-13
1.1216,1.15154,1.41172e-08,1.4494e-08,7.4605e-10,1.99205e-14,1.15929e-08,3.09546e-13
1.1216,1.15154,1.41172e-08,1.4494e-08,7.4605e-10,1.99205e-14,1.15929e-08,3.09546e-13
1.19957,1.27663,1.50986e-08,1.60685e-08,7.97916e-10,2.20845e-14,1.23989e-08,3.43172e-13
1.66473,1.86751,8.5678e-08,9.61145e-08,1.10732e-09,3.23061e-14,7.03581e-08,2.0527e-12
1.66918,1.77065,8.59072e-08,9.11293e-08,1.11028e-09,3.06305e-14,7.05463e-08,1.94623e-12
1.66918,1.77065,8.59072e-08,9.11293e-08,1.11028e-09,3.06305e-14,7.05463e-08,1.94623e-12
1.1653,1.16821,5.22828e-09,5.24134e-09,7.75118e-10,2.02089e-14,4.29342e-09,1.11938e-13
1.1653,1.16821,5.22828e-09,5.24134e-09,7.75118e-10,2.02089e-14,4.29342e-09,1.11938e-13
1.1653,1.16821,5.22828e-09,5.24134e-09,7.75118e-10,2.02089e-14,4.29342e-09,1.11938e-13
1.1653,1.16821,5.22828e-09,5.24134e-09,7.75118e-10,2.02089e-14,4.29342e-09,1.11938e-13
1.43089,1.60117,1.91692e-08,2.14503e-08,9.51782e-10,2.76987e-14,1.57416e-08,4.5811e-13
0.963789,0.882036,6.08068e-09,5.56489e-09,6.4108e-10,1.52584e-14,4.99341e-09,1.18848e-13
0.963789,0.882036,6.08068e-09,5.56489e-09,6.4108e-10,1.52584e-14,4.99341e-09,1.18848e-13
0.963789,0.882036,6.08068e-09,5.56489e-09,6.4108e-10,1.52584e-14,4.99341e-09,1.18848e-13
0.963789,0.882036,6.08068e-09,5.56489e-09,6.4108e-10,1.52584e-14,4.99341e-09,1.18848e-13
1.31869,1.28413,3.78021e-09,3.68115e-09,8.77148e-10,2.22143e-14,3.10428e-09,7.86176e-14
1.31869,1.28413,3.78021e-09,3.68115e-09,8.77148e-10,2.22143e-14,3.10428e-09,7.86176e-14
1.31869,1.28413,3.78021e-09,3.68115e-09,8.77148e-10,2.22143e-14,3.10428e-09,7.86176e-14
1.33788,1.40394,6.88564e-08,7.22563e-08,8.89915e-10,2.42869e-14,5.65443e-08,1.54316e-12
1.33788,1.40394,6.88564e-08,7.22563e-08,8.89915e-10,2.42869e-14,5.65443e-08,1.54316e-12
1.33788,1.40394,6.88564e-08,7.22563e-08,8.89915e-10,2.42869e-14,5.65443e-08,1.54316e-12
1.33788,1.40394,6.88564e-08,7.22563e-08,8.89915e-10,2.42869e-14,5.65443e-08,1.54316e-12
1.33788,1.40394,6.88564e-08,7.22563e-08,8.89915e-10,2.42869e-14,5.65443e-08,1.54316e-12
1.33788,1.40394,6.88564e-08,7.22563e-08,8.89915e-10,2.42869e-14,5.65443e-08,1.54316e-12
1.20243,1.18681,1.5378e-08,1.51783e-08,7.99813e-10,2.05307e-14,1.26283e-08,3.2416e-13
1.45669,1.64547,1.83348e-08,2.0711e-08,9.68941e-10,2.84651e-14,1.50564e-08,4.42321e-13
1.45669,1.64547,1.83348e-08,2.0711e-08,9.68941e-10,2.84651e-14,1.50564e-08,4.42321e-13
1.45669,1.64547,1.83348e-08,2.0711e-08,9.68941e-10,2.84651e-14,1.50564e-08,4.42321e-13
0.991762,0.980982,3.84718e-09,3.80537e-09,6.59686e-10,1.697e-14,3.15928e-09,8.12706e-14
0.991762,0.980982,3.84718e-09,3.80537e-09,6.59686e-10,1.697e-14,3.15928e-09,8.12706e-14
0.991762,0.980982,3.84718e-09,3.80537e-09,6.59686e-10,1.697e-14,3.15928e-09,8.12706e-14
0.991762,0.980982,3.84718e-09,3.80537e-09,6.59686e-10,1.697e-14,3.15928e-09,8.12706e-14
0.991762,0.980982,3.84718e-09,3.80537e-09,6.59686e-10,1.697e-14,3.15928e-09,8.12706e-14
0.798267,0.742343,2.28835e-09,2.12803e-09,5.3098e-10,1.28418e-14,1.87917e-09,4.5448e-14
0.798267,0.742343,2.28835e-09,2.12803e-09,5.3098e-10,1.28418e-14,1.87917e-09,4.5448e-14
0.798267,0.742343,2.28835e-09,2.12803e-09,5.3098e-10,1.28418e-14,1.87917e-09,4.5448e-14
0.841917,0.788637,2.24298e-09,2.10104e-09,5.60014e-10,1.36427e-14,1.84192e-09,4.48715e-14
0.841917,0.788637,2.24298e-09,2.10104e-09,5.60014e-10,1.36427e-14,1.84192e-09,4.48715e-14
0.841917,0.788637,2.24298e-09,2.10104e-09,5.60014e-10,1.36427e-14,1.84192e-09,4.48715e-14
1.39772,1.52729,1.75926e-08,1.92234e-08,9.29715e-10,2.64206e-14,1.44469e-08,4.10551e-13
1.39772,1.52729,1.75926e-08,1.92234e-08,9.29715e-10,2.64206e-14,1.44469e-08,4.10551e-13
1.39772,1.52729,1.75926e-08,1.92234e-08,9.29715e-10,2.64206e-14,1.44469e-08,4.10551e-13
1.39772,1.52729,1.75926e-08,1.92234e-08,9.29715e-10,2.64206e-14,1.44469e-08,4.10551e-13
