1,1,1,1,6.65198e-10,1.73001e-14,0.821232,2.13581e-05
1,1,1,1,6.65198e-10,1.73001e-14,0.821232,2.13581e-05
0.722135,0.604052,0.722135,0.604052,4.80363e-10,1.04501e-14,0.59304,1.29014e-05
1.04658,1.02857,1.04658,1.02857,6.96184e-10,1.77943e-14,0.859486,2.19682e-05
1.04658,1.02857,1.04658,1.02857,6.96184e-10,1.77943e-14,0.859486,2.19682e-05
1.04658,1.02857,1.04658,1.02857,6.96184e-10,1.77943e-14,0.859486,2.19682e-05
1.04658,1.02857,1.04658,1.02857,6.96184e-10,1.77943e-14,0.859486,2.19682e-05
1.04658,1.02857,1.04658,1.02857,6.96184e-10,1.77943e-14,0.859486,2.19682e-05
1.04658,1.02857,1.04658,1.02857,6.96184e-10,1.77943e-14,0.859486,2.19682e-05
1.12177,1.14435,1.12177,1.14435,7.46198e-10,1.97974e-14,0.921232,2.44412e-05
1.51185,1.59449,1.51185,1.59449,1.00568e-09,2.75847e-14,1.24158,3.40552e-05
1.54473,1.55672,1.54473,1.55672,1.02755e-09,2.69314e-14,1.26858,3.32486e-05
1.54473,1.55672,1.54473,1.55672,1.02755e-09,2.69314e-14,1.26858,3.32486e-05
1.07999,1.03102,1.07999,1.03102,7.18408e-10,1.78366e-14,0.886923,2.20205e-05
1.07999,1.03102,1.07999,1.03102,7.18408e-10,1.78366e-14,0.886923,2.20205e-05
1.07999,1.03102,1.07999,1.03102,7.18408e-10,1.78366e-14,0.886923,2.20205e-05
1.07999,1.03102,1.07999,1.03102,7.18408e-10,1.78366e-14,0.886923,2.20205e-05
1.26701,1.31567,1.26701,1.31567,8.42812e-10,2.27613e-14,1.04051,2.81003e-05
0.897087,0.783469,0.897087,0.783469,5.9674e-10,1.35541e-14,0.736716,1.67334e-05
0.897087,0.783469,0.897087,0.783469,5.9674e-10,1.35541e-14,0.736716,1.67334e-05
0.897087,0.783469,0.897087,0.783469,5.9674e-10,1.35541e-14,0.736716,1.67334e-05
0.897087,0.783469,0.897087,0.783469,5.9674e-10,1.35541e-14,0.736716,1.67334e-05
1.20228,1.10187,1.20228,1.10187,7.99752e-10,1.90625e-14,0.987348,2.35339e-05
1.20228,1.10187,1.20228,1.10187,7.99752e-10,1.90625e-14,0.987348,2.35339e-05
1.20228,1.10187,1.20228,1.10187,7.99752e-10,1.90625e-14,0.987348,2.35339e-05
