1,1,1,1,6.65198e-10,1.73001e-14,0.821232,2.13581e-05
1.51201,1.77747,1.08427e-07,1.27463e-07,1.00579e-09,3.07504e-14,8.90434e-08,2.72237e-12
1.41928,1.46094,5.7481e-08,5.91682e-08,9.44104e-10,2.52744e-14,4.72052e-08,1.26372e-12
1.41928,1.46094,5.7481e-08,5.91682e-08,9.44104e-10,2.52744e-14,4.72052e-08,1.26372e-12
0.60117,0.410136,3.2382e-08,2.2092e-08,3.99897e-10,7.09538e-15,2.65931e-08,4.71843e-13
0.60117,0.410136,3.2382e-08,2.2092e-08,3.99897e-10,7.09538e-15,2.65931e-08,4.71843e-13
1.01793,0.973103,2.74669e-08,2.62574e-08,6.77125e-10,1.68348e-14,2.25567e-08,5.60808e-13
1.01793,0.973103,2.74669e-08,2.62574e-08,6.77125e-10,1.68348e-14,2.25567e-08,5.60808e-13
2.16518,2.74563,7.28373e-08,9.23639e-08,1.44027e-09,4.74996e-14,5.98163e-08,1.97272e-12
2.16518,2.74563,7.28373e-08,9.23639e-08,1.44027e-09,4.74996e-14,5.98163e-08,1.97272e-12
0.556359,0.345109,1.8871e-08,1.17057e-08,3.70089e-10,5.97042e-15,1.54975e-08,2.50011e-13
0.420566,0.245568,1.71181e-08,9.99524e-09,2.7976e-10,4.24835e-15,1.40579e-08,2.13479e-13
0.420566,0.245568,1.71181e-08,9.99524e-09,2.7976e-10,4.24835e-15,1.40579e-08,2.13479e-13
0.420566,0.245568,1.71181e-08,9.99524e-09,2.7976e-10,4.24835e-15,1.40579e-08,2.13479e-13
0.420566,0.245568,1.71181e-08,9.99524e-09,2.7976e-10,4.24835e-15,1.40579e-08,2.13479e-13
0.420566,0.245568,1.71181e-08,9.99524e-09,2.7976e-10,4.24835e-15,1.40579e-08,2.13479e-13
0.420566,0.245568,1.71181e-08,9.99524e-09,2.7976e-10,4.24835e-15,1.40579e-08,2.13479e-13
0.721178,0.545386,5.17889e-08,3.9165e-08,4.79726e-10,9.43521e-15,4.25307e-08,8.36491e-13
1.10717,1.06161,5.28275e-08,5.06537e-08,7.36487e-10,1.83659e-14,4.33837e-08,1.08187e-12
1.08774,1.13047,7.99642e-08,8.31054e-08,7.23565e-10,1.95573e-14,6.56692e-08,1.77497e-12
1.08774,1.13047,7.99642e-08,8.31054e-08,7.23565e-10,1.95573e-14,6.56692e-08,1.77497e-12
1.27134,1.40882,4.33799e-08,4.80709e-08,8.45696e-10,2.43728e-14,3.56249e-08,1.0267e-12
1.27134,1.40882,4.33799e-08,4.80709e-08,8.45696e-10,2.43728e-14,3.56249e-08,1.0267e-12
0.964838,0.936556,3.16759e-08,3.07474e-08,6.41808e-10,1.62025e-14,2.60133e-08,6.56707e-13
0.722981,0.520143,1.78613e-08,1.28501e-08,4.80926e-10,8.99851e-15,1.46682e-08,2.74455e-13
0.588408,0.426494,1.38217e-08,1.00183e-08,3.91408e-10,7.37837e-15,1.13508e-08,2.13973e-13
0.377785,0.201897,1.36938e-08,7.31825e-09,2.51302e-10,3.49283e-15,1.12458e-08,1.56304e-13
0.377785,0.201897,1.36938e-08,7.31825e-09,2.51302e-10,3.49283e-15,1.12458e-08,1.56304e-13
2.16096,3.16208,9.89099e-08,1.44733e-07,1.43746e-09,5.47043e-14,8.1228e-08,3.09122e-12
2.16096,3.16208,9.89099e-08,1.44733e-07,1.43746e-09,5.47043e-14,8.1228e-08,3.09122e-12
2.16096,3.16208,9.89099e-08,1.44733e-07,1.43746e-09,5.47043e-14,8.1228e-08,3.09122e-12
2.16096,3.16208,9.89099e-08,1.44733e-07,1.43746e-09,5.47043e-14,8.1228e-08,3.09122e-12
2.16096,3.16208,9.89099e-08,1.44733e-07,1.43746e-09,5.47043e-14,8.1228e-08,3.09122e-12
2.16096,3.16208,9.89099e-08,1.44733e-07,1.43746e-09,5.47043e-14,8.1228e-08,3.09122e-12
2.16096,3.16208,9.89099e-08,1.44733e-07,1.43746e-09,5.47043e-14,8.1228e-08,3.09122e-12
2.16096,3.16208,9.89099e-08,1.44733e-07,1.43746e-09,5.47043e-14,8.1228e-08,3.09122e-12
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.609844,0.423619,3.21083e-08,2.23035e-08,4.05667e-10,7.32864e-15,2.63683e-08,4.76361e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
0.649855,0.473736,3.01519e-08,2.19803e-08,4.32282e-10,8.19568e-15,2.47617e-08,4.69459e-13
